"version","version_season","season","castaway","castaway_id","score_overall","score_outwit","score_outplay","score_outlast","score_result","score_jury","score_vote","score_adv","score_inf","r_score_chal_all","r_score_chal_immunity","r_score_chal_reward","r_score_chal_tribal","r_score_chal_tribal_immunity","r_score_chal_tribal_reward","r_score_chal_individual","r_score_chal_individual_immunity","r_score_chal_individual_reward","r_score_chal_team","r_score_chal_team_immunity","r_score_chal_team_reward","r_score_chal_duel","p_score_chal_all","p_score_chal_immunity","p_score_chal_reward","p_score_chal_tribal","p_score_chal_tribal_immunity","p_score_chal_tribal_reward","p_score_chal_individual","p_score_chal_individual_immunity","p_score_chal_individual_reward","p_score_chal_team","p_score_chal_team_immunity","p_score_chal_team_reward","p_score_chal_duel","r_score_vote","p_score_vote","n_votes_received","n_successful_boots","p_successful_boot","n_tribals","n_tribals_with_vote","r_score_adv","p_score_adv","n_adv_played","n_adv_not_played","n_adv_found","n_idols_found","n_voted_out_with_adv","n_voted_out_with_idol"
"US","US11",11,"Jim","US0151",0.0307623913896971,7.91301092775016e-07,0.1025402495642,0,0,0,0,0,2.63767030925005e-06,0,-0.5,0.5,0,-0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.509867172793098,0.425329609205605,0.592475031326433,0.512701247821,0.4063940816813,0.607293456102697,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Morgan","US0152",0.0420266114441747,0.00204688417347388,0.0748595259159506,0.0625,0.0625,0,0,0,0.00682294724491292,-1,0,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.511382976006383,0.337734247045253,0.374297629579753,0.509384498927833,0.320303194218845,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Brianna","US0153",0.163383043572028,0.277128309089297,0.0501057331210295,0.125,0.125,0,0.470588235294118,0,0.139447304807462,-2,-0.5,-1.5,-2,-0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,0.284083821311435,0.425329609205605,0.262330075321974,0.250528665605147,0.4063940816813,0.237853138093543,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.0408038896175298,7,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Brooke","US0154",0.20752446827978,0.27132948188833,0.142475585081493,0.1875,0.1875,0,0.470588235294118,0,0.120117880804237,1.5,0,1.5,1.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,0.681305264810165,0.511382976006383,0.748240680008757,0.712377925407465,0.509384498927833,0.777870275981806,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.0408038896175298,5,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Blake","US0155",0.227256375875516,0.257746760534724,0.163858905538755,0.25,0.25,0,0.4375,0,0.129989201782412,2.5,0.5,2,2.5,0.5,2,NA,NA,NA,NA,NA,NA,NA,0.779081809595031,0.596907629015699,0.812322522106073,0.819294527693774,0.61174955700765,0.844086198687935,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.0408038896175298,5,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Margaret","US0156",0.431074212074498,0.433747379076143,0.546084201480137,0.3125,0.3125,0,0.357758620689655,0,0.849560229104383,1.92,0.42,1.5,2,0.5,1.5,-0.08,-0.08,NA,NA,NA,NA,NA,0.724547439568053,0.583423954753985,0.748240680008757,0.769290543233723,0.61174955700765,0.777870275981806,0.490282616041741,0.488841696141005,NA,NA,NA,NA,NA,0.144097222222222,0.0529175443477339,7,1,0.333333333333333,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Brian","US0157",0.425962878779428,0.451908327482753,0.442331825954422,0.375,0.375,0,0.572309801233722,0,0.552511422886306,-2.08,-0.58,-1.5,-2,-0.5,-1.5,-0.08,-0.08,NA,NA,NA,NA,NA,0.276064900446153,0.411780346124091,0.262330075321974,0.250528665605147,0.4063940816813,0.237853138093543,0.490282616041741,0.488841696141005,NA,NA,NA,NA,NA,0.331349206349206,0.121683027966562,7,3,0.75,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Amy","US0158",0.506257387514399,0.605769599320182,0.442331825954422,0.4375,0.4375,0,0.743250127356088,0,0.780481785473794,-2.08,-1.08,-1,-2,-1,-1,-0.08,-0.08,NA,NA,NA,NA,NA,0.276064900446153,0.330047582759028,0.337734247045253,0.250528665605147,0.30952861369672,0.320303194218845,0.490282616041741,0.488841696141005,NA,NA,NA,NA,NA,0.578968253968254,0.212617410542771,4,4,0.8,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Brandon","US0159",0.540459006219233,0.588865662725681,0.516375803763201,0.5,0.5,0,0.72139893301719,0,0.760553987390287,1.76,-0.24,2,2,0,2,-0.24,-0.24,NA,NA,NA,NA,NA,0.708416746522185,0.469894913473001,0.812322522106073,0.769290543233723,0.509384498927833,0.844086198687935,0.45314711889557,0.446951185455203,NA,NA,NA,NA,NA,0.551927437641723,0.20268707618177,6,3,0.6,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Jamie","US0160",0.531563901085643,0.460684295466073,0.532633942997379,0.625,0.625,0,0.792083929422985,0,0.215474435848603,-2.09,0.52,-2.61,-2,0,-2,0.41,0.52,-0.11,-0.5,NA,-0.5,NA,0.275070404097645,0.600261285858477,0.131552798273857,0.250528665605147,0.509384498927833,0.168628356512107,0.603160262345437,0.643286117853683,0.445400005658801,0.329949758383202,NA,0.328581104170066,NA,0.732363315696649,0.268949447042528,10,6,0.857142857142857,7,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Gary","US0161",0.561862013269554,0.529381029469674,0.479532004938948,0.6875,0.6875,0,0.701195050884676,0.316666666666667,0.595945013424454,-1.38,-0.62,-0.75,-2,-1,-1,0.12,0.38,-0.25,0.5,NA,0.5,NA,0.349692461734105,0.405043897644582,0.378321209980928,0.250528665605147,0.30952861369672,0.320303194218845,0.536782839772398,0.608355759607384,0.377461204727463,0.646949742479785,NA,0.648178893997634,NA,0.941326530612245,0.345688054642389,8,6,0.666666666666667,9,9,0.9,1,1,0,1,0,0,0
"US","US11",11,"Judd","US0162",0.608647061958815,0.543968665723334,0.55353198556494,0.75,0.75,0,0.712827492344335,0,0.625183065170554,2.46,0.21,2.25,2,1,1,-0.04,-0.79,0.75,0.5,NA,0.5,NA,0.775530824053767,0.547599475526412,0.840192464108852,0.769290543233723,0.706861210720622,0.697996196199578,0.499592346147744,0.310066472014765,0.825587071216472,0.646949742479785,NA,0.648178893997634,NA,0.831349206349206,0.305300531245446,5,6,0.75,8,8,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Cindy","US0163",0.642842849741005,0.500452996378031,0.663038837299309,0.8125,0.8125,0,0.641951527038386,0,0.598257442862792,2.06,0.01,2.05,2,1,1,0.56,-0.99,1.55,-0.5,NA,-0.5,NA,0.738291974995253,0.513112085910943,0.818124214017084,0.769290543233723,0.706861210720622,0.697996196199578,0.636475910815706,0.265196830094405,0.973571590023591,0.329949758383202,NA,0.328581104170066,NA,0.909176587301587,0.333881469999868,6,6,0.666666666666667,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Lydia","US0164",0.478934185012406,0.402952154180199,0.184177744467754,0.875,0.875,0,0.733996613039797,0,0.119846158867669,-4.19,-1.24,-2.95,-2,0,-2,-1.69,-1.24,-0.45,-0.5,NA,-0.5,NA,0.110700435434969,0.305319231647902,0.10257816774024,0.250528665605147,0.509384498927833,0.168628356512107,0.167590014183405,0.21415576938324,0.287071520472409,0.329949758383202,NA,0.328581104170066,NA,1.37595238095238,0.505297881642224,10,10,0.909090909090909,11,11,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Rafe","US0165",0.72884937055452,0.553810183826211,0.753584323413451,0.9375,0.9375,0,0.763118315508021,0,0.574170086907335,-0.53,2.43,-2.95,-2,0,-2,1.97,2.43,-0.45,-0.5,NA,-0.5,NA,0.447069614118052,0.860430044763082,0.10257816774024,0.250528665605147,0.509384498927833,0.168628356512107,0.879348237865527,0.94796180566433,0.287071520472409,0.329949758383202,NA,0.328581104170066,NA,1.81210317460317,0.665467721208749,2,11,1,12,11,NA,NA,NA,NA,NA,NA,NA,NA
"US","US11",11,"Danni","US0166",0.767692599330049,0.752685909971563,0.555394117804747,1,1,0.857142857142857,0.884481117105681,0,0.463389266633836,2.47,0.43,2.05,2,0,2,-0.03,0.43,-0.45,0.5,NA,0.5,NA,0.776421594491189,0.58511514091878,0.818124214017084,0.769290543233723,0.509384498927833,0.844086198687935,0.501920011447503,0.62094815981,0.287071520472409,0.646949742479785,NA,0.648178893997634,NA,2.21190476190476,0.812288859743253,1,10,0.833333333333333,12,12,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Tina","US0167",0.0265583225145134,2.50336207020834e-06,0.088524403898951,0,0,0,0,0,8.34454023402779e-06,-0.5,-0.75,0.25,-0.5,-0.75,0.25,NA,NA,NA,NA,NA,NA,NA,0.450603736985229,0.383353716013389,0.549799375870026,0.442622019494755,0.356806225838177,0.559256557309347,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Melinda","US0168",0.169170322568187,0.3228971946609,0.0619429109175178,0.0714285714285714,0.0714285714285714,0,0.636363636363636,0,0.0157179215969387,-1.5,-1.25,-0.25,-1.5,-1.25,-0.25,NA,NA,NA,NA,NA,NA,NA,0.336556242179796,0.303801299533553,0.463202356798181,0.309714554587589,0.265209974482644,0.461248167791308,NA,NA,NA,NA,NA,NA,NA,0.25,0.091808751639442,5,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Misty","US0169",0.0903751544145279,0.0314366088227843,0.116477893427571,0.142857142857143,0.142857142857143,0,0,0,0.104788696075948,0.5,0.25,0.25,0.5,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.568913174997831,0.554462403859284,0.549799375870026,0.582389467137856,0.561078340536127,0.559256557309347,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Ruth Marie","US0170",0.222432544632426,0.328973772942566,0.088524403898951,0.214285714285714,0.214285714285714,0,0.617021276595745,0,0.0682104488156445,-0.5,-1.25,0.75,-0.5,-1.25,0.75,NA,NA,NA,NA,NA,NA,NA,0.450603736985229,0.303801299533553,0.634079705720895,0.442622019494755,0.265209974482644,0.65374786860016,NA,NA,NA,NA,NA,NA,NA,0.345238095238095,0.126783514168753,6,2,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Bobby","US0171",0.233112002885045,0.28113587285622,0.116477893427571,0.285714285714286,0.285714285714286,0,0.5,0,0.103786242854066,0.5,0.25,0.25,0.5,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.568913174997831,0.554462403859284,0.549799375870026,0.582389467137856,0.561078340536127,0.559256557309347,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0.0524621437939669,3,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Dan","US0172",0.23914447846597,0.253098866134633,0.1025402495642,0.357142857142857,0.357142857142857,0,0.354609929078014,0,0.252646338652086,0,-0.25,-0.25,0,-0.25,-0.25,NA,NA,NA,NA,NA,NA,NA,0.509867172793098,0.468170202721222,0.463202356798181,0.512701247821,0.457532325278702,0.461248167791308,NA,NA,NA,NA,NA,NA,NA,0.198412698412698,0.0728640886027317,3,1,0.333333333333333,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Nick","US0173",0.480149889213626,0.512058856156433,0.489183060598748,0.428571428571429,0.428571428571429,0,0.834319526627219,0,0.316330309476077,-0.11,-0.36,-0.25,0,-0.25,-0.25,-0.11,-0.11,NA,NA,NA,NA,NA,0.496802118742804,0.449244866988982,0.463202356798181,0.512701247821,0.457532325278702,0.461248167791308,0.483303513793185,0.480963777053633,NA,NA,NA,NA,NA,0.55952380952381,0.205476729859704,6,3,0.75,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Austin","US0174",0.522750517962396,0.580307071317768,0.468758964784296,0.5,0.5,0,0.654364089775561,0,0.843750088099959,-0.56,-0.47,-0.58,0,-0.25,-0.25,-0.22,-0.22,NA,-0.33,NA,-0.33,NA,0.443539689422158,0.430434319575978,0.406741622303102,0.512701247821,0.457532325278702,0.461248167791308,0.457773394025119,0.452164874097073,NA,0.381655258462307,NA,0.380673188342847,NA,0.520634920634921,0.191195368493568,7,3,0.6,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Sally","US0175",0.427628895386115,0.35611414635135,0.379182218056677,0.571428571428571,0.571428571428571,0,0.241800060404712,0,0.784047053829981,-0.39,-0.81,-0.08,-1,-0.25,-1.25,-0.56,-0.56,NA,1.17,NA,1.17,NA,0.463593613992535,0.373460414144192,0.492655431462305,0.374297629579753,0.457532325278702,0.277582493148913,0.380403365175908,0.365364037226319,NA,0.822410137717188,NA,0.824499988870883,NA,0.226927437641723,0.0833356990504958,8,1,0.2,6,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Bruce","US0176",0.471465750984631,0.389259612058423,0.409682544347062,0.642857142857143,0.642857142857143,0,0.590618336886994,0,0.313168145383086,1.47,0.19,1.77,1,0.75,0.75,-0.7,-0.56,-0.14,1.17,NA,1.17,NA,0.678109763602114,0.544162539707342,0.78419116205955,0.649576572619661,0.660584932890442,0.65374786860016,0.349709037278912,0.365364037226319,0.430633043075803,0.822410137717188,NA,0.824499988870883,NA,0.392573696145125,0.144166803878262,2,3,0.75,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Courtney","US0177",0.538067037788117,0.478592930331482,0.441147171232701,0.714285714285714,0.714285714285714,0,0.741165672326755,0,0.360033647227016,-0.2,0.53,0.27,0,0.75,-0.25,-0.37,-0.22,-0.14,0.67,NA,0.67,NA,0.486114448315858,0.601935361481532,0.553241554173393,0.512701247821,0.660584932890442,0.461248167791308,0.423258652085626,0.452164874097073,0.430633043075803,0.697077648233185,NA,0.698652821376537,NA,0.640873015873016,0.235351006186824,4,5,0.833333333333333,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Shane","US0178",0.462712931678007,0.37637037863621,0.254834981697457,0.785714285714286,0.785714285714286,0,0.429328631891822,0,0.539020208967665,-1.6,-0.67,-0.93,1,0.75,0.75,-1.77,-1.42,-0.34,-1.33,NA,-1.33,NA,0.325758924590049,0.396662962716495,0.348933497854927,0.649576572619661,0.660584932890442,0.65374786860016,0.156149583966905,0.181239062887594,0.335575945587636,0.131722301153734,NA,0.129669193581664,NA,0.478565129755606,0.175745868564119,9,4,0.571428571428571,7,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Cirie","US0179",0.596916964189078,0.630828447603628,0.2914757600159,0.857142857142857,0.857142857142857,0,0.694521416886455,0,0.945225797201335,-2.1,-1.92,-0.18,0,-0.25,0.75,-1.27,-1.67,0.41,-1.33,NA,-1.33,NA,0.274077675549669,0.210689959291117,0.475314910844804,0.512701247821,0.457532325278702,0.65374786860016,0.236169388064625,0.141112993826131,0.695744762429873,0.131722301153734,NA,0.129669193581664,NA,1.17930839002268,0.433083324343608,3,7,0.777777777777778,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Terry","US0180",0.713736357912996,0.411870572140946,0.901389001617298,0.928571428571429,0.928571428571429,0,0.509198071084122,0.266666666666667,0.524238455329615,5.23,3.74,1.49,0,-0.25,-0.25,5.07,3.99,1.07,0.67,NA,0.67,NA,0.943168031531361,0.950559870935956,0.746851043333976,0.512701247821,0.457532325278702,0.461248167791308,0.998560940066373,0.996011029721461,0.909316365739618,0.697077648233185,NA,0.698652821376537,NA,1.13134920634921,0.415471033212776,1,4,0.444444444444444,10,9,0.6,1,0,1,1,0,0,0
"US","US12",12,"Danielle","US0181",0.636175249462871,0.582677040017459,0.343681444852957,1,1,0.285714285714286,0.833306172336525,0,0.362936989021131,-1.77,0.74,-1.51,0,0.75,-0.25,-0.93,-0.01,-0.93,-0.33,NA,-0.33,NA,0.307738433286884,0.63661362352021,0.26091441223002,0.512701247821,0.660584932890442,0.461248167791308,0.301426494110946,0.507235128985077,0.122720907810328,0.381655258462307,NA,0.380673188342847,NA,1.62329365079365,0.596130254494389,4,9,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US12",12,"Aras","US0182",0.605541471493416,0.485561296374024,0.371056509812689,1,1,0.714285714285714,0.483730320402759,0,0.33612997771834,0.23,-0.26,0.49,1,0.75,0.75,-0.93,-1.01,0.07,-0.33,NA,-0.33,NA,0.537134407779701,0.466446089201814,0.590785428522188,0.649576572619661,0.660584932890442,0.65374786860016,0.301426494110946,0.260897952699315,0.534875853248715,0.381655258462307,NA,0.380673188342847,NA,0.942314342403628,0.346050813712075,9,6,0.75,9,8,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Sekou","US0183",0.0244877671566149,2.85957830269754e-06,0.0816220777509794,0,0,0,0,0,9.53192767565845e-06,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,NA,NA,NA,NA,NA,NA,NA,0.421298717659847,0.383353716013389,0.378321209980928,0.408110388754897,0.356806225838177,0.365549497796693,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Billy","US0184",0.0474931129004211,0.00822183226801609,0.088524403898951,0.0588235294117647,0.0588235294117647,0,0,0,0.0274061075600536,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0.450603736985229,0.425329609205605,0.420298057381863,0.442622019494755,0.4063940816813,0.412749901989019,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Cecilia","US0185",0.188368507668133,0.326541330615722,0.0748595259159506,0.117647058823529,0.117647058823529,0,0.615384615384615,0,0.0628300764113801,-1,-1,-0.5,-1,-1,-0.5,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.342705120866983,0.420298057381863,0.374297629579753,0.30952861369672,0.412749901989019,NA,NA,NA,NA,NA,NA,NA,0.2,0.0734470013115536,5,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"J.P.","US0186",0.231685405625165,0.390715928449478,0.0748595259159506,0.176470588235294,0.176470588235294,0,0.642857142857143,0,0.230957856736356,-1,-0.5,-1,-1,-0.5,-1,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.425329609205605,0.337734247045253,0.374297629579753,0.4063940816813,0.320303194218845,NA,NA,NA,NA,NA,NA,NA,0.2,0.0734470013115536,7,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Stephannie","US0187",0.297135548058518,0.510223637474038,0.0748595259159506,0.235294117647059,0.235294117647059,0,0.64968152866242,0,0.617942910476093,-1,-1,-0.5,-1,-1,-0.5,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.342705120866983,0.420298057381863,0.374297629579753,0.30952861369672,0.412749901989019,NA,NA,NA,NA,NA,NA,NA,0.283333333333333,0.104049918524701,9,2,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Cao Boi","US0188",0.304915407408915,0.434843594417049,0.142475585081493,0.294117647058824,0.294117647058824,0,0.5,0,0.616145314723496,1.5,1,1,1.5,1,1,NA,NA,NA,NA,NA,NA,NA,0.681305264810165,0.678018514677432,0.674163773458976,0.712377925407465,0.706861210720622,0.697996196199578,NA,NA,NA,NA,NA,NA,NA,0.125,0.045904375819721,6,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Cristina","US0189",0.302990300137097,0.446312684801664,0.0619429109175178,0.352941176470588,0.352941176470588,0,0.693877551020408,0,0.331246364304865,-1.5,-1,-1,-1.5,-1,-1,NA,NA,NA,NA,NA,NA,NA,0.336556242179796,0.342705120866983,0.337734247045253,0.309714554587589,0.30952861369672,0.320303194218845,NA,NA,NA,NA,NA,NA,NA,0.418253968253968,0.153597498774559,5,3,0.75,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Jessica","US0190",0.287912142923508,0.304100139085886,0.142475585081493,0.411764705882353,0.411764705882353,0,0.357954545454545,0,0.417076221195377,1.5,0.5,1.5,1.5,0.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.681305264810165,0.596907629015699,0.748240680008757,0.712377925407465,0.61174955700765,0.777870275981806,NA,NA,NA,NA,NA,NA,NA,0.140625,0.0516424227971861,6,1,0.333333333333333,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Brad","US0191",0.287474560412363,0.31928804137218,0.0619429109175178,0.470588235294118,0.470588235294118,0,0.552631578947368,0,0.143240839661654,-1.5,0,-1,-1.5,0,-1,NA,NA,NA,NA,NA,NA,NA,0.336556242179796,0.511382976006383,0.337734247045253,0.309714554587589,0.509384498927833,0.320303194218845,NA,NA,NA,NA,NA,NA,NA,0.291666666666667,0.107110210246016,7,2,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Rebecca","US0192",0.346872764342578,0.452901326818398,0.0229623473448466,0.529411764705882,0.529411764705882,0,0.8359161349134,0,0.116477531205661,-3.5,-1.5,-2.5,-3.5,-1.5,-2.5,NA,NA,NA,NA,NA,NA,NA,0.154489150275649,0.267001952693333,0.142033965261716,0.114811736724233,0.224362239499403,0.113913757076581,NA,NA,NA,NA,NA,NA,NA,0.727777777777778,0.26726547699482,6,5,0.833333333333333,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Jenny","US0193",0.363995063342472,0.4391198602836,0.0395884366457916,0.588235294117647,0.588235294117647,0,0.721327014218009,0,0.261521177248652,-2.5,-0.5,-1.5,-2.5,-0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,0.235878207381245,0.425329609205605,0.262330075321974,0.197942183228958,0.4063940816813,0.237853138093543,NA,NA,NA,NA,NA,NA,NA,0.603968253968254,0.221798285706715,6,5,0.833333333333333,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Nate","US0194",0.48525303431304,0.420634599350996,0.409605158379394,0.647058823529412,0.647058823529412,0,0.47586965593111,0,0.608999237951468,-3.61,-1.61,-2.5,-3.5,-1.5,-2.5,-0.11,-0.11,NA,NA,NA,NA,NA,0.14683146100574,0.251554887101186,0.142033965261716,0.114811736724233,0.224362239499403,0.113913757076581,0.483303513793185,0.480963777053633,NA,NA,NA,NA,NA,0.55310405643739,0.203119171792913,5,3,0.428571428571429,8,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Candice","US0195",0.513808697693455,0.4168284052662,0.451042099015407,0.705882352941177,0.705882352941177,0,0.67572463768116,0,0.263220288085401,-0.74,-0.74,0.5,-0.5,-0.5,0.5,-0.24,-0.24,NA,NA,NA,NA,NA,0.422463697873719,0.385010218271009,0.592475031326433,0.442622019494755,0.4063940816813,0.607293456102697,0.45314711889557,0.446951185455203,NA,NA,NA,NA,NA,0.740079365079365,0.271783050488189,6,5,0.714285714285714,8,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Jonathan","US0196",0.59190963901048,0.606257392332527,0.399983057905289,0.764705882352941,0.764705882352941,0,0.700539083557951,0,0.853292835178503,-1.02,-0.88,0.36,-0.5,-0.5,0.5,-0.52,-0.38,-0.14,NA,NA,NA,NA,0.390136593762874,0.362023182861783,0.568678097107851,0.442622019494755,0.4063940816813,0.607293456102697,0.389323317507922,0.410760837335957,0.430633043075803,NA,NA,NA,NA,0.884013605442177,0.324640742191714,15,8,0.888888888888889,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Parvati","US0197",0.616784439873283,0.480819680894933,0.591325813286325,0.823529411764706,0.823529411764706,0,0.756268535993529,0,0.342284709660562,-1.69,-1.05,-0.14,-2.5,-0.5,-1.5,0.81,-0.55,1.36,NA,NA,NA,NA,0.316164430937711,0.334772362179012,0.482247352287527,0.197942183228958,0.4063940816813,0.237853138093543,0.689671720800667,0.367843615815515,0.955319129502385,NA,NA,NA,NA,1.11309523809524,0.408767537061325,4,7,0.7,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Adam","US0198",0.533411747702546,0.390856356692348,0.374544408908885,0.882352941176471,0.882352941176471,0,0.669048167780595,0,0.187774242673502,-2.89,-0.25,-2.14,-2.5,-0.5,-1.5,-0.39,0.25,-0.64,NA,NA,NA,NA,0.201649368093523,0.468170202721222,0.18019854185067,0.197942183228958,0.4063940816813,0.237853138093543,0.418694965328866,0.575111517574577,0.212065482143475,NA,NA,NA,NA,1.15198412698413,0.42304889842746,5,7,0.636363636363636,11,11,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Sundra","US0199",0.544684306533005,0.427929626949337,0.303865048589333,0.941176470588235,0.941176470588235,0,0.673356344510191,0,0.304171515647473,0.86,-0.5,0.86,2.5,0.5,1.5,-1.64,-1,-0.64,NA,NA,NA,NA,0.610566453722419,0.425329609205605,0.651928910712082,0.819294527693774,0.61174955700765,0.777870275981806,0.175007678813223,0.263042903164817,0.212065482143475,NA,NA,NA,NA,1.21925595238095,0.447753467668217,6,8,0.8,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Becky","US0200",0.57427377029967,0.446119772438844,0.319419537747107,1,1,0,0.828775560482877,0,0.105773307324684,1.86,0.5,1.86,3.5,1.5,2.5,-1.64,-1,-0.64,NA,NA,NA,NA,0.718550109063825,0.596907629015699,0.795479018243003,0.897066973482643,0.789473131880803,0.895762325864769,0.175007678813223,0.263042903164817,0.212065482143475,NA,NA,NA,NA,1.33492063492063,0.490229588119179,5,9,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Ozzy","US0201",0.851901757633747,0.659944740678196,0.959746204541562,1,1,0.444444444444444,0.837195923734385,0,0.508192966407047,6.86,4.5,1.86,2.5,0.5,1.5,4.36,4,0.36,NA,NA,NA,NA,0.980645160970277,0.976140594765265,0.795479018243003,0.819294527693774,0.61174955700765,0.777870275981806,0.994859123753509,0.996088198690681,0.673554492143354,NA,NA,NA,NA,1.51592261904762,0.556699852947021,1,8,0.8,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US13",13,"Yul","US0202",0.725997544002859,0.712779469359876,0.469619187529696,1,1,0.555555555555556,0.922394678492239,0.25,0.468236730008817,2.86,0.5,2.86,3.5,1.5,2.5,-0.64,-1,0.36,NA,NA,NA,NA,0.809562101163719,0.596907629015699,0.8962785660378,0.897066973482643,0.789473131880803,0.895762325864769,0.36275724104146,0.263042903164817,0.673554492143354,NA,NA,NA,NA,1.48571428571429,0.545606295457255,5,9,1,9,9,0.5,1,0,1,1,0,0,0
"US","US14",14,"Jessica","US0203",0.0265587529217677,3.5793802059002e-06,0.088524403898951,0,0,0,0,0,1.19312673530007e-05,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0.450603736985229,0.425329609205605,0.420298057381863,0.442622019494755,0.4063940816813,0.412749901989019,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
